EBU_SEGMENT,ACQ_CHANNEL,PRODUCT_TYPE,CLT,CLTV_USER,AVG_REV_MONTH,CLTV,INFLOW_BASE,MONTH_ID
any,INDIRECT FRANCHISES,Mobile Voice,36.84754046,517.69354,14.04960911,55910.90232,108,01/06/2023
SMB,INDIRECT FRANCHISES,Mobile Voice,36.84754046,517.69354,14.04960911,55910.90232,108,01/06/2023
any,DIGITAL,Mobile Voice,31.2844331,902.0460932,28.8337043,392390.0505,435,01/06/2023
SMB,DIGITAL,Mobile Voice,31.2844331,902.0460932,28.8337043,392390.0505,435,01/06/2023
any,any,Mobile Voice,54.75805133,678.6383268,12.39339805,8738825.734,12877,01/06/2023
MLE,any,Mobile Voice,63.66418064,811.2604651,12.74280855,2511662.4,3096,01/06/2023
any,PAM,Mobile Voice,57.69275619,1038.246952,17.99614061,96556.96656,93,01/06/2023
SMB,PAM,Mobile Voice,57.69275619,1038.246952,17.99614061,96556.96656,93,01/06/2023
SMB,OTHER,Mobile Voice,42.46351259,634.0079303,14.93065203,93833.17369,148,01/06/2023
MLE,OTHER,Mobile Voice,53.12120301,837.4791475,15.76544016,46061.35311,55,01/06/2023
any,TAM DIRECT SALES,Mobile Voice,56.95380932,924.9638766,16.24059721,409758.9974,443,01/06/2023
MLE,TAM DIRECT SALES,Mobile Voice,56.95380932,924.9638766,16.24059721,409758.9974,443,01/06/2023
any,INDIRECT HUNTING,Mobile Voice,37.88612878,619.1706035,16.34293667,682945.1757,1103,01/06/2023
SMB,INDIRECT HUNTING,Mobile Voice,37.88612878,619.1706035,16.34293667,682945.1757,1103,01/06/2023
any,DIRECT SALES,Mobile Voice,69.39873935,659.9249564,9.509177869,4624754.094,7008,01/06/2023
any,SR BSA,Mobile Voice,48.74631471,924.4198693,18.96389245,479773.9121,519,01/06/2023
SMB,SR BSA,Mobile Voice,48.74631471,924.4198693,18.96389245,479773.9121,519,01/06/2023
Strategic,DIRECT SALES,Mobile Voice,65.47665701,511.4616381,7.811358452,636769.7395,1245,01/06/2023
SMB,any,Mobile Voice,42.86023959,679.8734093,15.8625667,3188606.29,4690,01/06/2023
Strategic,OTHER,Mobile Voice,70.78432803,581.1067108,8.209539131,8135.493951,14,01/06/2023
OTHER,any,Mobile Voice,39.94208897,75.57955709,1.89222845,2494.125384,33,01/06/2023
OTHER,OTHER,Mobile Voice,39.94208897,75.57955709,1.89222845,2494.125384,33,01/06/2023
any,RAM,Mobile Voice,35.99578781,770.0340734,21.39233839,261041.5509,339,01/06/2023
SMB,RAM,Mobile Voice,35.99578781,770.0340734,21.39233839,261041.5509,339,01/06/2023
Strategic,any,Mobile Voice,66.90879914,529.1942395,7.909187525,666255.5476,1259,01/06/2023
MLE,DIRECT SALES,Mobile Voice,70.54488996,789.0159663,11.18459419,1550416.374,1965,01/06/2023
any,OTHER,Mobile Voice,53.56048963,101.3486823,1.89222845,25438.51925,251,01/06/2023
any,BSA,Mobile Voice,44.25314677,704.1866219,15.91269036,1261902.427,1792,01/06/2023
SMB,BSA,Mobile Voice,44.25314677,704.1866219,15.91269036,1261902.427,1792,01/06/2023
any,DSA,Mobile Voice,61.32278459,768.8612014,12.53793686,28447.86445,37,01/06/2023
SMB,DSA,Mobile Voice,61.32278459,768.8612014,12.53793686,28447.86445,37,01/06/2023
Public,any,Mobile Voice,74.36232933,642.4701538,8.639726048,2440101.644,3798,01/06/2023
Wholesale,any,Mobile Voice,35.97302745,292.2116691,8.123076923,292.2116691,1,01/06/2023
Wholesale,OTHER,Mobile Voice,35.97302745,292.2116691,8.123076923,292.2116691,1,01/06/2023
Public,OTHER,Mobile Voice,59.8213442,1312.623837,21.94239956,0,0,01/06/2023
SMB,any,M2M,57.90235225,43.42143799,0.749908014,9900.087862,228,01/05/2023
Strategic,DIRECT SALES,M2M,79.52422963,156.3342202,1.96586903,594070.0367,3800,01/05/2023
any,INDIRECT HUNTING,M2M,35.01775418,12.66918993,0.361793331,177.368659,14,01/05/2023
SMB,INDIRECT HUNTING,M2M,35.01775418,12.66918993,0.361793331,177.368659,14,01/05/2023
MLE,DIRECT SALES,M2M,83.92072241,194.325448,2.315583594,219004.7799,1127,01/05/2023
any,any,M2M,84.35787697,131.6817886,1.560989836,1394378.459,10589,01/05/2023
Strategic,any,M2M,81.29981341,158.2631161,1.946660262,601399.841,3800,01/05/2023
SMB,OTHER,M2M,43.23996856,94.80010102,2.192418361,18012.01919,190,01/05/2023
any,OTHER,M2M,81.40477821,11.58032309,0.142256061,4666.870204,403,01/05/2023
any,TAM DIRECT SALES,M2M,26.11817558,22.42774753,0.858702686,2803.468441,125,01/05/2023
MLE,TAM DIRECT SALES,M2M,26.11817558,22.42774753,0.858702686,2803.468441,125,01/05/2023
MLE,OTHER,M2M,74.04261753,123.303409,1.665303214,26263.62611,213,01/05/2023
Public,any,M2M,77.76050771,75.47020489,0.97054671,383162.2303,5077,01/05/2023
MLE,any,M2M,82.21632538,138.753523,1.687663884,205910.2282,1484,01/05/2023
SMB,DIRECT SALES,M2M,32.83963096,81.23161001,2.47358474,1624.6322,20,01/05/2023
any,DIRECT SALES,M2M,83.73893843,142.8766679,1.706215419,1432195.719,10024,01/05/2023
any,INDIRECT SALES,M2M,69.70402394,34.50759242,0.495058828,655.6442559,19,01/05/2023
MLE,INDIRECT SALES,M2M,69.70402394,34.50759242,0.495058828,655.6442559,19,01/05/2023
Public,DIRECT SALES,M2M,74.30158376,71.27605555,0.959280434,361868.534,5077,01/05/2023
any,Digital,M2M,28.1802268,36.46067259,1.293838863,145.8426904,4,01/05/2023
SMB,Digital,M2M,28.1802268,36.46067259,1.293838863,145.8426904,4,01/05/2023
Strategic,OTHER,M2M,81.92385116,153.3667757,1.872065016,0,0,01/05/2023
any,SMB TBAM,M2M,53.87850681,70.40776911,1.306787684,0,0,01/05/2023
SMB,SMB TBAM,M2M,53.87850681,70.40776911,1.306787684,0,0,01/05/2023
any,Loyalty,M2M,59.19026387,126.6396343,2.139534884,0,0,01/05/2023
SMB,Loyalty,M2M,59.19026387,126.6396343,2.139534884,0,0,01/05/2023
any,INDIRECT FRANCHISES,M2M,35.81624244,84.10694539,2.348290598,0,0,01/05/2023
SMB,INDIRECT FRANCHISES,M2M,35.81624244,84.10694539,2.348290598,0,0,01/05/2023
any,INDIRECT DEALERS,M2M,38.90035562,154.8517368,3.980728051,0,0,01/05/2023
SMB,INDIRECT DEALERS,M2M,38.90035562,154.8517368,3.980728051,0,0,01/05/2023
OTHER,any,M2M,41.22402085,5.864366821,0.142256061,0,0,01/05/2023
OTHER,OTHER,M2M,41.22402085,5.864366821,0.142256061,0,0,01/05/2023
Public,OTHER,M2M,65.29500847,117.5208223,1.799843893,0,0,01/05/2023
Wholesale,any,M2M,33.92040257,258.8662301,7.631578947,0,0,01/05/2023
Wholesale,OTHER,M2M,33.92040257,258.8662301,7.631578947,0,0,01/05/2023
any,any,any,60.18321102,438.5063429,7.286190542,11174895.64,25484,01/05/2023
Strategic,DIRECT SALES,any,71.03416107,445.7701578,6.275433554,2637176.254,5916,01/05/2023
any,INDIRECT HUNTING,any,36.66051994,315.941999,8.618044687,535521.6884,1695,01/05/2023
SMB,INDIRECT HUNTING,any,36.66051994,315.941999,8.618044687,535521.6884,1695,01/05/2023
SMB,any,any,38.14055947,443.1027124,11.61762487,3112353.452,7024,01/05/2023
any,DIRECT SALES,any,65.35475207,407.6531533,6.237544178,6831043.889,16757,01/05/2023
SMB,DIRECT SALES,any,42.02738955,540.7914496,12.86759552,453724.0263,839,01/05/2023
Public,any,any,83.97252925,192.8417493,2.296486136,1046359.331,5426,01/05/2023
SMB,OTHER,any,31.46067744,354.1528464,11.25700001,1277783.47,3608,01/05/2023
Public,DIRECT SALES,any,84.07089018,178.337519,2.121275493,963022.6026,5400,01/05/2023
MLE,DIRECT SALES,any,62.97149023,420.5689834,6.67872051,1935458.461,4602,01/05/2023
any,TAM DIRECT SALES,any,52.87727095,546.7390556,10.33977446,388731.4685,711,01/05/2023
MLE,TAM DIRECT SALES,any,52.87727095,546.7390556,10.33977446,388731.4685,711,01/05/2023
any,OTHER,any,50.35771733,139.0253472,2.760755542,591830.903,4257,01/05/2023
MLE,OTHER,any,53.63615131,644.7384044,12.02059411,219211.0575,340,01/05/2023
MLE,any,any,60.98251659,460.7131928,7.55484061,3148974.673,6835,01/05/2023
Strategic,any,any,73.61142977,474.0666013,6.440122176,2888013.735,6092,01/05/2023
Strategic,OTHER,any,80.54301543,560.4026624,6.957805831,98630.86857,176,01/05/2023
any,INDIRECT SALES,any,63.30297273,442.2869824,6.986828001,522783.2132,1182,01/05/2023
MLE,INDIRECT SALES,any,63.30297273,442.2869824,6.986828001,522783.2132,1182,01/05/2023
any,INDIRECT FRANCHISES,any,35.81624244,398.1261482,11.1157989,59718.92223,150,01/05/2023
SMB,INDIRECT FRANCHISES,any,35.81624244,398.1261482,11.1157989,59718.92223,150,01/05/2023
any,INDIRECT DEALERS,any,38.90035562,418.2971006,10.75304053,33882.06515,81,01/05/2023
SMB,INDIRECT DEALERS,any,38.90035562,418.2971006,10.75304053,33882.06515,81,01/05/2023
any,Digital,any,28.1802268,754.1619902,26.76209796,490959.4556,651,01/05/2023
SMB,Digital,any,28.1802268,754.1619902,26.76209796,490959.4556,651,01/05/2023
OTHER,any,any,41.22402085,113.809444,2.760755542,1479.522772,13,01/05/2023
OTHER,OTHER,any,41.22402085,113.809444,2.760755542,1479.522772,13,01/05/2023
Public,OTHER,any,65.29500847,581.1930703,8.901033691,15111.01983,26,01/05/2023
Wholesale,any,any,33.92040257,900.1887911,26.53826968,84617.74636,94,01/05/2023
Wholesale,OTHER,any,33.92040257,900.1887911,26.53826968,84617.74636,94,01/05/2023
any,SMB TBAM,any,53.87850681,760.3710539,14.11269723,0,0,01/05/2023
SMB,SMB TBAM,any,53.87850681,760.3710539,14.11269723,0,0,01/05/2023
any,Loyalty,any,59.19026387,614.7374823,10.38578716,0,0,01/05/2023
SMB,Loyalty,any,59.19026387,614.7374823,10.38578716,0,0,01/05/2023
any,TAM DIRECT SALES,Fixed Line,52.18069693,424.1312878,8.128126161,43685.52264,103,01/05/2023
MLE,TAM DIRECT SALES,Fixed Line,52.18069693,424.1312878,8.128126161,43685.52264,103,01/05/2023
Strategic,OTHER,Fixed Line,75.86306995,2244.824073,29.59047234,11224.12036,5,01/05/2023
SMB,any,Fixed Line,32.26724835,250.6220634,7.767072687,307763.8938,1228,01/05/2023
SMB,OTHER,Fixed Line,21.3175612,294.6485523,13.82186966,216566.6859,735,01/05/2023
Strategic,DIRECT SALES,Fixed Line,63.85998554,2202.266482,34.48585939,737759.2716,335,01/05/2023
any,INDIRECT SALES,Fixed Line,52.60516147,567.3563944,10.78518492,34041.38366,60,01/05/2023
MLE,INDIRECT SALES,Fixed Line,52.60516147,567.3563944,10.78518492,34041.38366,60,01/05/2023
Public,OTHER,Fixed Line,18.77519431,450.5355602,23.99631944,2703.213361,6,01/05/2023
any,INDIRECT DEALERS,Fixed Line,44.81098923,229.0691311,5.111896324,2748.829573,12,01/05/2023
SMB,INDIRECT DEALERS,Fixed Line,44.81098923,229.0691311,5.111896324,2748.829573,12,01/05/2023
SMB,DIRECT SALES,Fixed Line,42.3215373,194.9624776,4.606696497,34703.32102,178,01/05/2023
any,OTHER,Fixed Line,34.71198497,587.001887,16.91064016,515387.6567,878,01/05/2023
MLE,OTHER,Fixed Line,47.67519817,704.374543,14.77444395,19722.4872,28,01/05/2023
Public,any,Fixed Line,57.87200605,1142.399567,19.74010657,95961.5636,84,01/05/2023
Wholesale,any,Fixed Line,34.01743684,907.0527232,26.66434651,85262.95598,94,01/05/2023
Wholesale,OTHER,Fixed Line,34.01743684,907.0527232,26.66434651,85262.95598,94,01/05/2023
any,Digital,Fixed Line,16.17173282,129.6680143,8.01818925,11929.45731,92,01/05/2023
SMB,Digital,Fixed Line,16.17173282,129.6680143,8.01818925,11929.45731,92,01/05/2023
MLE,any,Fixed Line,62.38127103,834.9705262,13.38495533,641257.3641,768,01/05/2023
OTHER,any,Fixed Line,17.49838661,295.9089193,16.91064016,2959.089193,10,01/05/2023
OTHER,OTHER,Fixed Line,17.49838661,295.9089193,16.91064016,2959.089193,10,01/05/2023
MLE,DIRECT SALES,Fixed Line,70.21668933,964.9634072,13.74265031,556783.886,577,01/05/2023
Public,DIRECT SALES,Fixed Line,67.98126229,1283.881519,18.88581464,100142.7585,78,01/05/2023
Strategic,any,Fixed Line,68.36310172,2255.86612,32.99829971,766994.4807,340,01/05/2023
any,INDIRECT FRANCHISES,Fixed Line,41.06945377,176.2970786,4.292657008,2468.1591,14,01/05/2023
SMB,INDIRECT FRANCHISES,Fixed Line,41.06945377,176.2970786,4.292657008,2468.1591,14,01/05/2023
any,INDIRECT HUNTING,Fixed Line,34.085815,287.5390359,8.435738912,56645.19008,197,01/05/2023
SMB,INDIRECT HUNTING,Fixed Line,34.085815,287.5390359,8.435738912,56645.19008,197,01/05/2023
any,any,Fixed Line,46.87577042,745.138896,15.89603519,1880730.574,2524,01/05/2023
any,DIRECT SALES,Fixed Line,58.49354624,963.4350872,16.47079292,1125292.182,1168,01/05/2023
any,SMB TBAM,Fixed Line,51.73216003,401.8835151,7.768543104,0,0,01/05/2023
SMB,SMB TBAM,Fixed Line,51.73216003,401.8835151,7.768543104,0,0,01/05/2023
any,Loyalty,Fixed Line,59.19026387,227.6637192,3.846303502,0,0,01/05/2023
SMB,Loyalty,Fixed Line,59.19026387,227.6637192,3.846303502,0,0,01/05/2023
SMB,any,Mobile Data,37.20982673,124.9474979,3.357916683,16992.85972,136,01/05/2023
MLE,OTHER,Mobile Data,48.90624365,203.7470876,4.166075175,1629.9767,8,01/05/2023
Strategic,any,Mobile Data,64.95096483,172.2481009,2.651971397,57358.61761,333,01/05/2023
any,INDIRECT FRANCHISES,Mobile Data,33.85883701,157.8848526,4.663032359,157.8848526,1,01/05/2023
SMB,INDIRECT FRANCHISES,Mobile Data,33.85883701,157.8848526,4.663032359,157.8848526,1,01/05/2023
Public,any,Mobile Data,68.82869721,22.36392126,0.324921467,782.7372442,35,01/05/2023
MLE,any,Mobile Data,53.07950762,109.7681754,2.067995358,95717.84892,872,01/05/2023
Strategic,OTHER,Mobile Data,86.62507965,250.2854584,2.889295565,250.2854584,1,01/05/2023
Public,DIRECT SALES,Mobile Data,65.43031212,17.48073292,0.267165666,611.8256523,35,01/05/2023
any,INDIRECT SALES,Mobile Data,48.58800396,94.395448,1.942772707,2076.699856,22,01/05/2023
MLE,INDIRECT SALES,Mobile Data,48.58800396,94.395448,1.942772707,2076.699856,22,01/05/2023
any,OTHER,Mobile Data,54.7837878,70.46488354,1.286236063,3734.638828,53,01/05/2023
SMB,OTHER,Mobile Data,42.44256812,98.09587038,2.311261423,4316.218297,44,01/05/2023
any,TAM DIRECT SALES,Mobile Data,51.36773228,313.6375322,6.105730549,24777.36504,79,01/05/2023
MLE,TAM DIRECT SALES,Mobile Data,51.36773228,313.6375322,6.105730549,24777.36504,79,01/05/2023
any,DIRECT SALES,Mobile Data,57.69837329,82.69889689,1.433296853,94028.64577,1137,01/05/2023
any,INDIRECT HUNTING,Mobile Data,33.19141756,88.14841145,2.655759167,6611.130859,75,01/05/2023
SMB,INDIRECT HUNTING,Mobile Data,33.19141756,88.14841145,2.655759167,6611.130859,75,01/05/2023
Strategic,DIRECT SALES,Mobile Data,57.76648457,147.2609383,2.549245284,48890.63153,332,01/05/2023
any,any,Mobile Data,54.63728161,97.33240245,1.78142835,133929.3858,1376,01/05/2023
any,Digital,Mobile Data,15.26873323,249.7369398,16.3561008,2247.632458,9,01/05/2023
SMB,Digital,Mobile Data,15.26873323,249.7369398,16.3561008,2247.632458,9,01/05/2023
SMB,DIRECT SALES,Mobile Data,37.60586935,161.6270447,4.297920711,1131.389313,7,01/05/2023
MLE,DIRECT SALES,Mobile Data,56.02906119,104.4490116,1.864193499,79694.59588,763,01/05/2023
any,SMB TBAM,Mobile Data,42.90897094,238.8442505,5.566301062,0,0,01/05/2023
SMB,SMB TBAM,Mobile Data,42.90897094,238.8442505,5.566301062,0,0,01/05/2023
any,Loyalty,Mobile Data,32.63539267,62.36129642,1.910848662,0,0,01/05/2023
SMB,Loyalty,Mobile Data,32.63539267,62.36129642,1.910848662,0,0,01/05/2023
any,INDIRECT DEALERS,Mobile Data,39.32831275,223.1544248,5.674141837,0,0,01/05/2023
SMB,INDIRECT DEALERS,Mobile Data,39.32831275,223.1544248,5.674141837,0,0,01/05/2023
OTHER,any,Mobile Data,41.22402085,53.02382228,1.286236063,0,0,01/05/2023
OTHER,OTHER,Mobile Data,41.22402085,53.02382228,1.286236063,0,0,01/05/2023
Public,OTHER,Mobile Data,65.29500847,147.613347,2.26071411,0,0,01/05/2023
Wholesale,any,Mobile Data,33.92040257,65.69469882,1.936731107,0,0,01/05/2023
Wholesale,OTHER,Mobile Data,33.92040257,65.69469882,1.936731107,0,0,01/05/2023
Strategic,DIRECT SALES,Mobile Voice,65.23560728,508.7915852,7.799292539,737239.0069,1449,01/05/2023
Public,OTHER,Mobile Voice,59.97580093,1301.778379,21.70506035,26035.56758,20,01/05/2023
SMB,any,Mobile Voice,42.84245215,672.6862785,15.70139534,3654031.865,5432,01/05/2023
SMB,DIRECT SALES,Mobile Voice,44.40436168,702.0407332,15.81017509,445093.8249,634,01/05/2023
OTHER,any,Mobile Voice,38.36022524,70.96526597,1.849970002,212.8957979,3,01/05/2023
OTHER,OTHER,Mobile Voice,38.36022524,70.96526597,1.849970002,212.8957979,3,01/05/2023
any,INDIRECT DEALERS,Mobile Voice,39.57876404,511.5825467,12.92568273,35299.19572,69,01/05/2023
SMB,INDIRECT DEALERS,Mobile Voice,39.57876404,511.5825467,12.92568273,35299.19572,69,01/05/2023
any,INDIRECT SALES,Mobile Voice,53.63176743,746.3736775,13.91663399,806829.9454,1081,01/05/2023
MLE,INDIRECT SALES,Mobile Voice,53.63176743,746.3736775,13.91663399,806829.9454,1081,01/05/2023
Public,any,Mobile Voice,75.52485002,658.183247,8.71479052,151382.1468,230,01/05/2023
any,INDIRECT FRANCHISES,Mobile Voice,36.61266678,511.2703024,13.96430108,69021.49082,135,01/05/2023
SMB,INDIRECT FRANCHISES,Mobile Voice,36.61266678,511.2703024,13.96430108,69021.49082,135,01/05/2023
any,OTHER,Mobile Voice,53.69563581,99.3353155,1.849970002,290357.1272,2923,01/05/2023
SMB,OTHER,Mobile Voice,42.80215751,648.1596452,15.14315359,1710493.304,2639,01/05/2023
any,any,Mobile Voice,54.84663187,674.4906545,12.29775889,7416024.746,10995,01/05/2023
any,TAM DIRECT SALES,Mobile Voice,57.95573238,924.4856711,15.95158293,373492.2111,404,01/05/2023
MLE,TAM DIRECT SALES,Mobile Voice,57.95573238,924.4856711,15.95158293,373492.2111,404,01/05/2023
Public,DIRECT SALES,Mobile Voice,75.78990946,623.9819269,8.233047531,131036.2047,210,01/05/2023
any,INDIRECT HUNTING,Mobile Voice,37.92653811,605.8969407,15.97554037,853708.7895,1409,01/05/2023
SMB,INDIRECT HUNTING,Mobile Voice,37.92653811,605.8969407,15.97554037,853708.7895,1409,01/05/2023
MLE,any,Mobile Voice,63.51142854,802.5147268,12.63575305,2978132.151,3711,01/05/2023
MLE,OTHER,Mobile Voice,53.45587942,834.0247745,15.60211493,75896.25448,91,01/05/2023
MLE,DIRECT SALES,Mobile Voice,70.16522563,778.7055761,11.09816963,1662536.405,2135,01/05/2023
any,Digital,Mobile Voice,28.3256575,820.6153162,28.97074202,448055.9626,546,01/05/2023
SMB,Digital,Mobile Voice,28.3256575,820.6153162,28.97074202,448055.9626,546,01/05/2023
Strategic,OTHER,Mobile Voice,73.42617873,594.36529,8.0947327,101042.0993,170,01/05/2023
any,DIRECT SALES,Mobile Voice,59.03763872,659.714616,11.17447497,2921216.32,4428,01/05/2023
Strategic,any,Mobile Voice,67.2656854,529.7133333,7.874941438,857605.8866,1619,01/05/2023
any,SMB TBAM,Mobile Voice,56.94532217,1027.530967,18.04416813,0,0,01/05/2023
SMB,SMB TBAM,Mobile Voice,56.94532217,1027.530967,18.04416813,0,0,01/05/2023
any,Loyalty,Mobile Voice,60.72139302,751.7990992,12.38112404,0,0,01/05/2023
SMB,Loyalty,Mobile Voice,60.72139302,751.7990992,12.38112404,0,0,01/05/2023
Wholesale,any,Mobile Voice,33.92040257,241.7501707,7.126984127,0,0,01/05/2023
Wholesale,OTHER,Mobile Voice,33.92040257,241.7501707,7.126984127,0,0,01/05/2023
MLE,any,M2M,81.74645037,136.6769368,1.671961733,210755.8366,1542,01/04/2023
SMB,any,M2M,55.78573995,42.13974672,0.755385637,11714.84959,278,01/04/2023
any,any,M2M,83.89217244,129.5883759,1.544701635,771957.9554,5957,01/04/2023
Public,any,M2M,68.56183591,66.3780383,0.968148496,193292.8475,2912,01/04/2023
Strategic,any,M2M,80.55474379,154.2436617,1.914768199,188948.4856,1225,01/04/2023
Strategic,OTHER,M2M,80.65615676,151.975246,1.884236147,455.9257381,3,01/04/2023
SMB,OTHER,M2M,38.94822676,86.8423456,2.229686761,955.2658016,11,01/04/2023
MLE,OTHER,M2M,72.96292122,123.6335658,1.69447116,19286.83626,156,01/04/2023
any,OTHER,M2M,81.16844165,11.58056505,0.142673246,1968.696059,170,01/04/2023
Public,DIRECT SALES,M2M,65.50735861,62.67978491,0.956835785,182523.5337,2912,01/04/2023
any,DIRECT SALES,M2M,83.22330032,139.8480872,1.680395835,778394.4535,5566,01/04/2023
SMB,DIRECT SALES,M2M,33.06939928,81.85555629,2.475265897,15716.26681,192,01/04/2023
Strategic,DIRECT SALES,M2M,78.59573916,151.147165,1.92309617,184701.8356,1222,01/04/2023
MLE,DIRECT SALES,M2M,83.58923004,191.0715848,2.285839751,236928.7651,1240,01/04/2023
any,INDIRECT SALES,M2M,67.42141909,33.61690876,0.498608739,3697.859964,110,01/04/2023
MLE,INDIRECT SALES,M2M,67.42141909,33.61690876,0.498608739,3697.859964,110,01/04/2023
any,INDIRECT HUNTING,M2M,33.22951869,12.2159009,0.367621963,195.4544145,16,01/04/2023
SMB,INDIRECT HUNTING,M2M,33.22951869,12.2159009,0.367621963,195.4544145,16,01/04/2023
any,TAM DIRECT SALES,M2M,25.0263162,21.3352454,0.852512421,768.0688344,36,01/04/2023
MLE,TAM DIRECT SALES,M2M,25.0263162,21.3352454,0.852512421,768.0688344,36,01/04/2023
any,SMB TBAM,M2M,53.96839396,70.29220023,1.302469743,3866.071012,55,01/04/2023
SMB,SMB TBAM,M2M,53.96839396,70.29220023,1.302469743,3866.071012,55,01/04/2023
any,Digital,M2M,27.76085763,31.16549112,1.122641509,124.6619645,4,01/04/2023
SMB,Digital,M2M,27.76085763,31.16549112,1.122641509,124.6619645,4,01/04/2023
OTHER,any,M2M,39.88491739,5.690510633,0.142673246,0,0,01/04/2023
OTHER,OTHER,M2M,39.88491739,5.690510633,0.142673246,0,0,01/04/2023
Wholesale,any,M2M,33.79153419,256.8156599,7.6,0,0,01/04/2023
Wholesale,OTHER,M2M,33.79153419,256.8156599,7.6,0,0,01/04/2023
any,INDIRECT DEALERS,M2M,38.85725061,155.6036418,4.004494382,0,0,01/04/2023
SMB,INDIRECT DEALERS,M2M,38.85725061,155.6036418,4.004494382,0,0,01/04/2023
Public,OTHER,M2M,66.33366959,119.0795703,1.795160301,0,0,01/04/2023
any,Loyalty,M2M,58.81199497,125.8303148,2.139534884,0,0,01/04/2023
SMB,Loyalty,M2M,58.81199497,125.8303148,2.139534884,0,0,01/04/2023
any,INDIRECT FRANCHISES,M2M,35.91473647,84.74202956,2.359533659,0,0,01/04/2023
SMB,INDIRECT FRANCHISES,M2M,35.91473647,84.74202956,2.359533659,0,0,01/04/2023
Public,any,any,83.10825859,186.8621587,2.248418651,767069.1613,4105,01/04/2023
any,any,any,59.93350896,433.5291056,7.233501142,8665379.762,19988,01/04/2023
Strategic,any,any,73.34037401,469.9873241,6.4083028,1351213.557,2875,01/04/2023
MLE,any,any,60.86853423,457.4733434,7.515760798,2643738.451,5779,01/04/2023
SMB,any,any,38.28563822,439.8280746,11.48806955,3125858.126,7107,01/04/2023
Strategic,OTHER,any,81.68771969,566.8514148,6.939248848,3967.959904,7,01/04/2023
MLE,OTHER,any,53.45377393,642.3208056,12.01637898,356488.0471,555,01/04/2023
SMB,OTHER,any,30.74704366,331.4667045,10.78044147,108721.0791,328,01/04/2023
any,OTHER,any,51.27857326,140.2903233,2.735846854,141973.8072,1012,01/04/2023
Public,DIRECT SALES,any,83.19462884,172.652007,2.075278289,708736.4886,4105,01/04/2023
SMB,DIRECT SALES,any,42.14671462,542.185094,12.8642315,1817946.62,3353,01/04/2023
Strategic,DIRECT SALES,any,70.37445053,438.4053466,6.229609515,1257346.534,2868,01/04/2023
any,DIRECT SALES,any,64.6252874,402.1249218,6.222408256,5795424.374,14412,01/04/2023
MLE,DIRECT SALES,any,62.76871761,415.811542,6.624502744,1699005.961,4086,01/04/2023
any,INDIRECT SALES,any,64.06269893,447.5945674,6.986820332,307945.0624,688,01/04/2023
MLE,INDIRECT SALES,any,64.06269893,447.5945674,6.986820332,307945.0624,688,01/04/2023
any,INDIRECT HUNTING,any,37.25412054,315.195963,8.460700681,538354.7048,1708,01/04/2023
SMB,INDIRECT HUNTING,any,37.25412054,315.195963,8.460700681,538354.7048,1708,01/04/2023
any,TAM DIRECT SALES,any,53.02956727,540.9846284,10.20156596,243443.0828,450,01/04/2023
MLE,TAM DIRECT SALES,any,53.02956727,540.9846284,10.20156596,243443.0828,450,01/04/2023
any,SMB TBAM,any,53.96839396,760.9715359,14.10031835,792171.3689,1041,01/04/2023
SMB,SMB TBAM,any,53.96839396,760.9715359,14.10031835,792171.3689,1041,01/04/2023
any,Digital,any,27.76085763,752.1142591,27.09261612,329426.0455,438,01/04/2023
SMB,Digital,any,27.76085763,752.1142591,27.09261612,329426.0455,438,01/04/2023
OTHER,any,any,39.88491739,109.1190258,2.735846854,1855.023438,17,01/04/2023
OTHER,OTHER,any,39.88491739,109.1190258,2.735846854,1855.023438,17,01/04/2023
Wholesale,any,any,33.79153419,892.986888,26.42634936,93763.62324,105,01/04/2023
Wholesale,OTHER,any,33.79153419,892.986888,26.42634936,93763.62324,105,01/04/2023
any,INDIRECT DEALERS,any,38.85725061,415.169353,10.68447578,41516.9353,100,01/04/2023
SMB,INDIRECT DEALERS,any,38.85725061,415.169353,10.68447578,41516.9353,100,01/04/2023
any,Loyalty,any,58.81199497,608.0545202,10.33895416,1216.10904,2,01/04/2023
SMB,Loyalty,any,58.81199497,608.0545202,10.33895416,1216.10904,2,01/04/2023
any,INDIRECT FRANCHISES,any,35.91473647,397.1689262,11.05866185,54412.14288,137,01/04/2023
SMB,INDIRECT FRANCHISES,any,35.91473647,397.1689262,11.05866185,54412.14288,137,01/04/2023
Public,OTHER,any,66.33366959,580.4290823,8.750142814,0,0,01/04/2023
OTHER,any,Fixed Line,17.00354757,283.6520358,16.68193268,3120.172393,11,01/04/2023
Public,any,Fixed Line,57.46400487,1114.546362,19.39555664,26749.11268,24,01/04/2023
Wholesale,any,Fixed Line,33.88905577,900.0285231,26.55808793,94502.99493,105,01/04/2023
Strategic,any,Fixed Line,68.92388134,2266.707309,32.8871106,893082.6796,394,01/04/2023
any,any,Fixed Line,47.25765732,747.4818447,15.81715826,1847027.638,2471,01/04/2023
MLE,any,Fixed Line,62.69712328,835.9514426,13.33317063,592689.5728,709,01/04/2023
SMB,any,Fixed Line,32.66318628,252.0525405,7.716716254,309520.5197,1228,01/04/2023
Strategic,OTHER,Fixed Line,75.85749913,2256.60721,29.74797793,2256.60721,1,01/04/2023
OTHER,OTHER,Fixed Line,17.00354757,283.6520358,16.68193268,3120.172393,11,01/04/2023
